tick,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,Average Volume,PE Ratio,EPS
OSBC,0.082379129,0.025536724,0.974128136,0.113165353,2.767205062,122676,6.59,2.2
OSIS,0.123738975,0.018994217,0.737124543,0.095972602,2.815204337,73730,19.58,5.54
OSTK,0.416335854,0.060863134,1.460098333,0.148418677,1.740276425,3730871,,-3.82
OSUR,0.002314145,0.04060789,0.838070361,0.103295429,1.497133422,453290,9.08,0.62
OTEX,0.062112423,0.018414529,1.004845492,0.115393656,3.958486072,951560,61.53,0.59
OTTR,0.196672715,0.022028924,0.942888503,0.110899162,3.104970672,199680,12.26,6.76
OVBC,0.041652104,0.029760909,0.930922081,0.110031092,2.269120656,1416,8.62,2.61
OVLY,0.171217809,0.026954993,0.739453865,0.096141576,1.990042296,4887,5.94,4.34
OXBR,0.746159983,0.085954255,0.670975549,0.091174011,0.566278086,1657,,-0.25
OXLC,0.105648147,0.034778727,1.110200787,0.123036356,2.315678677,1297378,,-1.15
OXLCN,-0.047902508,0.008291062,0.10596696,0.050187071,0.927151665,7138,26.36,0.87
OXLCO,-0.061723669,0.009826784,0.09782617,0.049596521,0.722161074,1303,24.42,0.87
OXLCP,0.033393508,0.020417725,0.308107514,0.064850782,1.094675463,3568,26.34,0.87
PAAS,0.127793505,0.032838953,0.651905673,0.089790641,1.440077618,4284099,,-1.35
PACB,0.25980436,0.048570126,1.681221891,0.164459456,2.510997331,9290918,,-1.4
PACW,0.00629589,0.050113098,1.608754746,0.159202533,2.328783059,5620424,,-12.62
PAHC,-0.141055508,0.027733741,0.878603756,0.106235808,2.298132397,138259,14.52,0.85
PANL,0.256608565,0.032989406,0.608463117,0.086639225,1.337981795,75402,6.77,0.9
PATK,0.266025497,0.034566855,1.537799028,0.154055253,3.227231812,188518,11.68,6.96
PAYX,0.165669924,0.018403526,1.078114566,0.120708752,4.249661239,2811133,25.51,4.33
PBHC,0.047578414,0.022148967,0.121780052,0.051334187,0.398853246,652,7.19,1.85
PBPB,0.161348018,0.039854535,0.943368353,0.110933972,1.717093722,401521,22.02,0.47
PCAR,0.227622484,0.01723187,0.847689674,0.103993234,3.568575733,2463367,10.78,8.05
PCH,0.1359246,0.02460117,1.180263205,0.128118834,3.480274868,375570,66.26,0.7
PCRX,-0.022305462,0.025282584,0.878095199,0.106198917,2.519478094,719289,,-0.11
PCTI,0.23908429,0.033326714,0.597199031,0.085822104,1.299921249,71206,20.64,0.33
PCTY,0.315877425,0.029586215,1.384391679,0.142926753,3.394376487,2571612,68.84,2.11
PCYG,0.203028514,0.036113189,0.769904147,0.098350505,1.546540386,25179,36.3,0.27
PCYO,0.059590593,0.02359045,0.838101225,0.103297668,2.577215275,53358,25.49,0.39
PDCO,0.149869736,0.024359916,0.878627366,0.106237521,2.616491815,834425,13.71,2.27
PDEX,0.306305106,0.03629783,0.608547921,0.086645377,1.216198777,13658,9.57,1.88
PDFS,0.342885994,0.029447262,1.162453698,0.126826894,2.86365824,137381,119.43,0.23
PEBK,0.084281232,0.028296532,0.867478813,0.105428781,2.223904395,7168,8.11,3.02
PEBO,0.051961994,0.021930349,0.937265886,0.110491286,3.100328494,205261,8.33,3.42
PEGA,0.065319206,0.028058034,1.252560303,0.133363422,3.238410113,229552,,-0.48
PENN,0.286448475,0.046877569,1.74614796,0.169169333,2.702130995,6726636,5.11,4.45
PERF,-0.994060782,0.062776157,0.483925848,0.077605023,0.559209499,12336,,-1.53
PERI,0.646676394,0.039545407,1.247942987,0.133028471,2.289228488,495449,11.76,2.43
PESI,0.349729903,0.038201155,0.628179832,0.088069518,1.19288324,35852,,-0.04
PETS,-0.079584595,0.038849091,0.680723643,0.091881159,1.271102027,660938,,-0.3
PFBC,0.126943992,0.02535542,1.055438271,0.119063765,3.019621259,116137,5.97,10.62
PFBX,0.043734707,0.019784695,0.068907645,0.047498709,0.25265535,2500,4.64,2.8
PFIE,0.151698203,0.039676224,0.648189662,0.089521074,1.185119682,257875,11,0.17
PFIN,0.270857862,0.0388337,0.201571099,0.057122402,0.376538971,13073,,-0.08
PFIS,0.087900996,0.025640383,1.036147024,0.117664336,2.931482547,27035,8.63,4.66
PFLT,0.091908205,0.023762359,0.850478621,0.104195551,2.596356347,523266,,-0.11
PFMT,0.457666254,0.058209407,0.616982249,0.087257221,0.768900136,185062,,-0.14
PGC,0.069454274,0.026368948,1.112542987,0.123206264,3.060655376,89036,7.28,3.52
PGTI,0.183957646,0.02966135,1.247328124,0.132983868,3.050564712,414260,17.33,1.78
PINC,-0.120147158,0.018581094,0.482670517,0.077513959,1.884386258,854733,13.28,1.49
PKBK,0.109365596,0.027546199,0.932942459,0.110177655,2.456878193,22496,6.85,2.62
PKOH,0.162645516,0.038990588,1.216663844,0.130759415,2.263608183,62508,12.55,2.02
PLAB,0.247904587,0.030964229,1.300484053,0.136839914,3.046738672,305987,10.01,1.98
PLAY,0.240255903,0.053566378,1.730363737,0.168024311,2.343341404,769222,11.92,3.05
PLBC,0.131219548,0.022826663,0.463481804,0.076121968,1.472925231,23156,6.76,5.05
PLCE,-0.062646086,0.046333482,1.450827551,0.147746155,2.271492466,465310,,-6.12
PLPC,0.224229401,0.029882748,0.901955485,0.107929793,2.189550745,29898,7.52,15.46
PLUG,0.582668185,0.052989019,1.76559623,0.170580152,2.417107453,28853940,,-1.51
PLUS,0.164892895,0.025800832,1.126799936,0.124240494,3.168134072,73713,12.98,5.01
PLXS,0.162005962,0.022207101,0.967389497,0.112676517,3.160093587,104224,19.69,5.03
PMD,-0.273149416,0.029130165,0.487530328,0.0778665,1.214085129,12737,,-0.32
PNBK,-0.059489763,0.036962563,0.525120298,0.080593357,1.030592948,2815,7.39,0.85
PNFP,0.14362424,0.0270946,1.238086228,0.132313441,3.314809652,831870,8.57,8.03
PNNT,0.131395,0.026305928,1.027604954,0.117044676,2.833759625,444430,,-1.25
PNRG,0.276833486,0.041918677,0.788294607,0.099684588,1.364179234,859,7.48,14.44
PODD,0.204968425,0.028516205,0.94566003,0.111100215,2.405657254,2554425,156.33,1.04
POOL,0.229978944,0.022336814,0.98592637,0.114021222,3.201943675,440314,23.48,14.34
POWI,0.273023825,0.026551539,1.363367076,0.141401583,3.724890856,503619,45.07,1.66
POWL,0.34156842,0.03291708,0.995573471,0.114721043,2.194029477,61222,25.67,3.12
PPBI,0.034352292,0.027601666,1.254695551,0.133518317,3.297566036,476533,8.18,2.61
PPC,0.121787021,0.022676355,0.798832362,0.10044902,2.555482168,1183584,163.56,0.16
PPSI,1.0431735,0.108451479,0.680062933,0.09183323,0.454887568,59871,,-0.05
PRAA,-0.07344912,0.02742805,0.848008123,0.104016335,2.242825655,467216,,-0.57
PRFT,0.292161801,0.03035729,1.279950968,0.135350399,3.058586608,224902,21.36,2.89
PRGS,0.143836405,0.019723346,0.871224957,0.105700534,3.2043515,523579,28.06,1.82
PRIM,0.176535979,0.028738208,1.167621218,0.127201757,2.947356918,492986,13.3,2.31
PRKR,0.907495473,0.097870312,0.339262901,0.067110861,0.251464012,261285,1.74,0.04
PRMW,0.065443935,0.022841445,0.875495802,0.106010351,2.780487433,2526548,27.87,0.53
PROV,-0.010802289,0.021364428,0.621226293,0.087565093,2.109351706,15843,9.82,1.14
PRPH,0.422654295,0.04885997,0.271857752,0.062221147,0.403625845,2844,,-0.28
PRQR,-0.136820753,0.05629331,0.903494966,0.10804147,1.164285254,212023,,-0.79
PRTA,0.49645324,0.051601481,1.296613739,0.136559153,1.822799479,957426,,-2.93
PRTS,0.464340084,0.047824759,1.155595086,0.126329356,1.752844276,440899,,-0.16
PSEC,0.059160326,0.018185053,0.752275637,0.097071695,3.000909277,2106395,,-0.44
PSIX,0.259332881,0.068286971,0.243488662,0.060163192,0.258661229,17912,2.91,0.98
PSMT,0.05190608,0.021232062,0.757679641,0.097463713,2.588712937,171941,18.98,3.52
PTC,0.181235,0.023555116,1.100589477,0.122339131,3.389460261,796201,70.92,2.08
PTCT,-0.005637491,0.033112739,1.014327877,0.116081528,2.222151659,2373480,,-9.37
PTEN,0.237322798,0.047127122,1.495022315,0.150952138,2.301268023,5342965,8.02,1.6
PTSI,0.22723626,0.039450577,1.454396462,0.148005051,2.674360173,15051,10.28,1.82
PWOD,0.030833816,0.022071298,0.597645121,0.085854464,1.964291585,19468,9.81,2.18
PXLW,-0.000562887,0.044141325,1.253306477,0.133417551,2.059692394,106047,,-0.41
PZZA,0.126515036,0.027033687,0.712878353,0.094213731,1.912936652,1334622,29.96,2.27
QBAK,0.126956461,0.046292911,0.288505664,0.063428822,0.452095618,223,,-0.2
QCCO,0.371463101,0.052105726,0.114674976,0.05081877,0.159651739,1000,∞,0
QCOM,0.227361757,0.026491116,1.292624558,0.136269769,3.539668465,10665460,17.97,6.65
QCRH,0.134926733,0.024502984,1.07885893,0.12076275,3.194008989,64828,7.63,6.68
QDEL,0.160429891,0.036842426,0.683441015,0.092078283,1.345684536,747550,,-0.28
QGEN,0.047962167,0.017909803,0.428738981,0.073601649,1.736571261,1088081,26.31,1.49
QIWI,-0.045044337,0.026354412,0.729953712,0.095452414,2.009242827,1,1.15,4.94
QKLS,52.97954481,7.029080415,-0.912053719,-0.023662341,-0.00941266,200,,-0.02
QLYS,0.234071418,0.025961784,0.966338375,0.112600267,2.700132854,1014558,48.57,3.5
QNST,0.066387894,0.034699941,1.105930878,0.122726607,2.312009935,526086,,-1.37
QQQX,0.066938984,0.015101881,0.919425244,0.109197087,4.416475475,125932,5.4,4.09
QRHC,0.453697904,0.041201305,0.66044534,0.090410127,1.162830335,28155,,-0.41
QRVO,0.135332959,0.027249679,1.408325799,0.144662986,3.749144554,1552566,,-0.95
QUIK,0.248997199,0.052271763,0.929053527,0.109895543,1.289329827,33405,,-0.46
QURE,-0.071612243,0.042150647,1.130885393,0.124536862,1.946277659,1212065,,-4.2
RAIL,0.082703483,0.053095174,1.02983156,0.117206199,1.407024291,95615,,-1.98
RAND,0.036291427,0.031772829,0.234740159,0.059528557,0.535947139,2334,5.35,2.47
RARE,0.082027682,0.035120231,1.189580647,0.128794742,2.457123421,1245798,,-10.88
RAVE,0.588478113,0.066982731,0.83270272,0.102906048,0.901815248,87946,23.2,0.1
RBCAA,0.091340561,0.023582278,0.955813356,0.111836759,2.940206155,22996,10.01,4.7
RBCN,-0.114436915,0.051761166,0.191343856,0.056380495,0.268164269,913,,-0.2
RCKY,0.114944876,0.038619239,1.247471454,0.132994266,2.343243083,129133,13.08,1.58
RCMT,0.639699028,0.052896924,0.794258074,0.100117191,1.089235185,29269,11.95,1.65
RCON,0.648070047,0.113900854,0.473394756,0.076841075,0.301499713,179851,,-0.25
RDCM,0.031809996,0.02445118,0.369042072,0.069271107,1.094879931,4197,128.42,0.06
RDHL,-0.908425055,0.058342152,1.056795795,0.119162243,1.314011227,429965,,-7.42
RDI,-0.257710672,0.034898909,0.795812237,0.100229933,1.654204508,29920,,-1.44
RDIB,0.058494648,0.043780503,-0.08948351,0.036008673,-0.148269801,1000,,-1.47
RDNT,0.287217781,0.03520022,1.316447906,0.137997966,2.712993426,931685,,-0.23
RDUS,0.101883894,0.031411392,1.291560923,0.136192611,2.982758976,235532,,-0.94
RDWR,-0.038610385,0.020480391,0.741012026,0.096254608,2.624686629,316354,,-0.46
REFR,0.240506746,0.048352591,0.696340453,0.093014036,1.044701747,38373,,-0.07
REGN,0.219548669,0.020371538,0.627686576,0.088033736,2.235164408,456233,23.37,34.96
RELL,0.220355564,0.030183372,0.542499484,0.081854081,1.303833145,70358,9.62,1.2
RELV,0.488849836,0.066616337,0.038726783,0.045309324,0.042171701,200,,-0.1
RENT,-1.258190079,0.070606646,1.814259191,0.174110268,1.863992636,661909,,-1.99
RFIL,-0.095275825,0.028401731,0.617914608,0.087324856,1.578243794,3368,,-0.18
RGCO,-0.041695831,0.01956059,0.481813363,0.077451779,1.786846862,15544,,-0.16
RGEN,0.260520427,0.030740288,1.070839195,0.120180981,2.527008879,1433779,67.12,2.24
RGLD,0.136896982,0.022398622,0.379586215,0.070036001,1.229361403,553152,30.7,3.61
RGLS,-0.022526822,0.064179133,0.770540008,0.098396631,0.870947132,30353,,-1.74
RIBT,-0.465172725,0.055710548,0.437601538,0.074244558,0.569812344,145710,,-1.26
RICK,0.350209103,0.039751636,1.486051073,0.150301345,2.711871921,50847,13.6,4.15
RIGL,0.146733917,0.057450439,1.273185408,0.134859611,1.60763979,761809,,-0.24
RITT,14.294505,1.003424783,-2.435717761,-0.134192211,-0.176089144,430,,0
RMBS,0.443419796,0.025991469,1.212775831,0.13047737,3.384855624,1994523,20.81,2.79
RMCF,-0.003875523,0.031477336,0.298021582,0.064119127,0.686815668,21047,,-0.75
RMTI,-0.187013768,0.058728952,1.197577054,0.129374818,1.479250281,388514,,-1.03
RNA,-0.216133437,0.049129935,0.692721538,0.092751512,1.02282879,867676,,-3.36
RNST,0.021482939,0.02332368,0.979319649,0.113541956,3.045915462,274598,8.99,3.02
ROCK,0.212381666,0.025454013,0.958406152,0.112024846,2.731390376,128021,22.61,2.93
ROIC,0.037269654,0.026728401,1.070987231,0.12019172,2.906710321,1472124,42.7,0.3
ROSE,0.096083002,0.007599699,-0.022387552,0.040875959,-0.21369811,1532,46.84,0.25
ROST,0.109179416,0.024063822,1.118641572,0.123648668,3.372226882,1853572,25.1,4.83
ROYL,1.38594372,0.123330931,0.780844523,0.099144143,0.459285781,100,,-0.02
RPRX,-0.095303418,0.018418547,0.431360866,0.073791846,1.698931287,1218419,49.91,0.56
RRGB,0.069404992,0.050489538,1.665218346,0.163298525,2.392545634,258013,,-3.61
RTGN,1.114041192,0.094198434,0.363020899,0.068834318,0.279562161,59,,-0.25
RUSHA,0.230469155,0.021573494,0.932476702,0.110143868,3.135508159,284786,8.52,4.47
RUSHB,0.286216412,0.026695879,1.1236766,0.12401392,3.053427078,14151,9.58,4.47
RVNC,0.008364944,0.042513003,1.184836924,0.128450622,2.021749021,1386080,,-5.05
RVSB,0.010090253,0.025223391,0.945164837,0.111064292,2.718282109,24354,8.52,0.66
RWLK,0.001153296,0.076304422,0.697790454,0.093119222,0.663385169,127849,,-0.32
RYAAY,0.099316673,0.025720755,0.936710292,0.110450982,2.641873494,550248,15.33,6.15
SABR,-0.061220586,0.048113448,1.883685121,0.179146575,2.840091071,6319886,,-1.65
SAFT,0.040766802,0.017011752,0.657615775,0.090204864,2.804229893,38934,32.63,2.39
SAGE,-0.097733212,0.043080579,1.14422741,0.12550472,1.926731764,1286136,,-10.8
SAIA,0.463479489,0.029127846,1.297822508,0.136646839,3.232193671,303591,30.03,12.92
SALM,0.11451221,0.058586762,0.609136628,0.086688083,0.754233228,42248,,-1.12
SAMG,0.19178601,0.030508397,1.086409417,0.121310479,2.583238898,17885,14.42,1.23
SANM,0.21271703,0.023786241,1.123661137,0.124012799,3.426888638,319827,9.72,5.49
SANW,-0.058352406,0.044240828,0.461838585,0.076002765,0.757281612,43624,1.92,0.36
SASR,-0.001745007,0.024681216,1.005624899,0.115450196,2.955696922,189816,7.51,3.05
SATS,-0.08383346,0.025022648,0.853891644,0.104443139,2.475482943,740711,11.03,1.4
SAVE,-0.09533664,0.041905814,1.455821624,0.148108435,2.520138043,5163742,,-4.98
SBAC,0.102487827,0.019215194,0.795805164,0.10022942,3.004363064,1490985,46.73,4.86
SBCF,0.054539858,0.02722771,1.159436882,0.126608048,3.089060704,889307,17.84,1.29
SBFG,0.026597253,0.02209347,0.462155776,0.076025775,1.517451786,8812,7.38,1.89
SBGI,0.029050834,0.036374428,1.149722547,0.125903349,2.29291166,1295349,8.4,1.77
SBLK,0.266227407,0.036896812,0.919827626,0.109226277,1.80845643,587355,6.81,2.76
SBNY,0.627713574,0.117916541,1.441815702,0.147092416,0.887003766,19094,0,20.76
SBRA,0.061819515,0.028810672,1.091264178,0.121662653,2.747685063,3578157,,-0.53
SBSI,0.045102221,0.020925937,0.842172699,0.103593021,2.919487923,151230,9.06,3.25
SBUX,0.146289323,0.019465984,1.052411961,0.11884423,3.921930122,15990722,27.97,3.67
SCHL,0.059720483,0.024708499,0.7395532,0.096148782,2.171268316,191394,26.83,1.47
SCOR,-0.35838544,0.048920658,1.320221868,0.138271737,1.957695182,107453,,-1.34
SCSC,0.047831858,0.028144689,1.176756598,0.127864458,3.033057385,93565,9.18,3.49
SCVL,0.207258776,0.036851702,1.411327914,0.144880766,2.778182866,214853,7.18,3.4
SCYX,0.024329776,0.055981908,0.985924358,0.114021076,1.277574818,175132,2.11,0.89
SEAC,0.080182675,0.068863689,0.70674205,0.09376859,0.74449381,1928,,-3.51
SEED,0.215218328,0.059808121,0.914407919,0.108833119,1.109098869,6826,,-0.2
SEIC,0.056100979,0.018539881,1.038245963,0.117816598,4.062410032,378554,16.43,3.41
SENEA,0.204421202,0.028928446,0.833170532,0.102939984,2.089292475,51276,8.4,6.55
SENEB,0.198923343,0.026960657,0.266822712,0.061855894,0.717931091,1068,8.34,6.52
SFBC,0.073403286,0.020678387,0.264037949,0.061653881,0.926275403,10333,10.32,3.57
SFBS,0.148164207,0.025297869,1.060120803,0.119403446,3.039917967,251579,11.51,4.54
SFM,0.165889562,0.024417041,0.482391132,0.077493691,1.433166749,1295910,16.93,2.46
SFNC,-0.024887579,0.025071865,1.097051374,0.122082469,3.174174314,548929,7.17,2.19
SFST,0.045224596,0.027769656,1.028608819,0.117117499,2.687015584,12146,15.37,1.87
SGC,0.025027645,0.036854223,1.235833856,0.132150049,2.432558377,16980,,-0.53
SGEN,0.348779747,0.025964014,0.709770949,0.093988313,1.983064461,958251,,-4
SGMA,0.289344875,0.054889393,0.665522923,0.090778466,0.879559121,46450,1.62,1.91
SGMO,-0.398160825,0.047917462,1.308626312,0.137430571,1.981126837,1935325,,-1.46
SGRP,0.230290601,0.042654752,0.668774578,0.091014348,1.137372631,22403,,-0.05
SHBI,0.038957581,0.028454621,1.032956659,0.1174329,2.633417634,99675,7.53,1.57
SHEN,0.095614611,0.026886967,0.887644949,0.106891676,2.394902962,150879,,-0.01
SHIP,-0.656129313,0.063825551,1.054100341,0.118966709,1.198057944,57423,5.31,
SHOO,0.117961527,0.028350401,1.153637865,0.126187375,2.951893892,639274,15.56,2.23
SIEB,-0.083955811,0.05750408,1.19243513,0.129001812,1.504272606,38330,13.08,0.13
SIEN,-0.491866876,0.070024537,1.633125991,0.160970476,1.691842333,450024,,-6.46
SIFY,0.350966788,0.052176935,1.067706653,0.11995374,1.484444021,56526,40.5,0.04
SIGA,0.189203658,0.039185698,0.835628538,0.103118294,1.546949428,309859,12.49,0.41
SIGI,0.15763042,0.019570809,0.890914452,0.107128853,3.302308666,291570,23.71,4.37
SILC,-0.123755429,0.025786597,0.633380269,0.088446769,1.781808153,45739,7.31,2.1
SIMO,0.185139714,0.0280696,0.860760291,0.104941405,2.224520661,594117,21.38,2.61
SIRI,0.02459818,0.024847378,0.849448238,0.104120804,2.479972061,17465225,14.56,0.34
SKYW,0.16094846,0.040026696,1.514615391,0.152373462,2.745004553,299748,,-0.58
SLAB,0.114770822,0.029560184,1.481263256,0.149954026,3.635093312,710048,48.43,1.89
SLGN,0.143965323,0.015200259,0.584997453,0.084936975,2.791858647,415370,15.93,2.66
SLM,0.155730326,0.025553737,1.063531745,0.119650883,3.019162488,2668319,10.06,1.47
SLMBP,0.08321773,0.020473483,0.600612803,0.086069746,2.12810623,9382,31.12,2.14
SLP,0.227083091,0.030186361,0.915040755,0.108879027,2.198974131,152498,71.55,0.51
SLRC,0.053509144,0.02404355,0.826001852,0.102419953,2.492142464,182383,13.31,1.12
SMBC,0.14346149,0.025490874,0.914420036,0.108833998,2.602264539,15854,10.84,4.08
SMCI,0.763225544,0.036347192,1.207194717,0.130072504,2.409333426,4991597,22.73,11.22
SMIT,1.229516826,0.167252782,0.340898028,0.067229477,0.147856895,47,,-0.97
SMLR,0.174140437,0.037755611,0.879669176,0.106313096,1.690161941,34537,12.7,2.4
SMMF,0.11708682,0.027059299,1.014106327,0.116065457,2.718675655,58377,5.61,3.87
SMPL,0.212069318,0.025099594,0.901824621,0.1079203,2.606428577,310142,27.81,1.35
SMRT,-0.421935218,0.047926656,1.201199845,0.129637623,1.818145298,1232484,,-0.38
SMSI,0.095863821,0.044171153,1.148236482,0.125795547,1.885745383,228877,,-0.47
SMTC,-0.109122447,0.031784361,1.506559839,0.151789095,3.438455012,2204019,,-7.09
SNCR,-0.27328654,0.045443953,0.756754671,0.097396613,1.208006991,451865,,-0.52
SNFCA,0.157522796,0.023915387,0.312352403,0.065158716,0.947453467,10864,6.18,1.19
SNPS,0.39552845,0.021854242,1.193322233,0.129066164,3.961069093,675500,71.97,6.78
SOFO,0.078763446,0.050644198,0.4808303,0.077380465,0.688735667,21212,,-1.68
SOHO,-0.009657257,0.046469034,1.440322916,0.146984126,2.248467777,112814,5.58,0.31
SOHU,0.021829516,0.038717359,1.003109572,0.115267728,1.879459999,15169,,-1.12
SP,0.203883694,0.029791973,1.0065314,0.115515955,2.450860035,282077,25.88,1.99
SPCB,-0.065348941,0.083208147,0.659868372,0.090368273,0.575283481,322721,,-0.97
SPDC,10.03577548,0.474947547,-0.369837774,0.015671171,-0.056487982,6,,-0.11
SPLK,0.204348737,0.031963836,1.3404278,0.139737519,3.042110425,2246595,,-0.09
SPNS,0.258143235,0.024605839,1.004296446,0.115353827,2.96083495,152589,27.18,1.04
SPOK,0.117226496,0.025747873,0.637039771,0.088712237,1.794798212,142764,8.56,1.86
SPRO,0.08006901,0.069434352,0.94744042,0.111229368,0.989846756,225679,6.61,0.18
SPSC,0.325760589,0.023803445,1.088636694,0.12147205,3.317673139,129899,96.87,1.72
SPTN,0.18880103,0.030847526,0.429812273,0.073679508,1.010762012,196111,19.73,1.19
SPWH,0.148088626,0.035196085,0.883082232,0.106560687,1.8201083,657968,47.09,0.11
SPWR,0.316491817,0.049224212,1.595613604,0.158249247,2.351469782,8023957,,-0.56
SRCE,0.073531879,0.022249431,0.945755516,0.111107142,3.083545845,73379,9.07,5.2
SRCL,0.041100359,0.022789413,0.976501538,0.113337524,3.108352232,664000,175.96,0.24
SRDX,-0.035092839,0.031061122,1.037102809,0.117733671,2.422116975,48796,,-1.73
SRPT,0.079490708,0.037807533,0.942427365,0.11086571,1.80825631,2291361,,-7.82
SSB,0.09850099,0.02566144,1.056520088,0.119142242,2.986669577,498520,10.14,7.19
SSBI,0.104709797,0.024673753,0.375524386,0.069741348,1.104061786,1201,5.36,2.37
SSNC,0.063137318,0.020183945,1.099845406,0.122285154,3.952901945,909739,21.15,2.48
SSYS,0.025899323,0.038948914,1.271279304,0.134721338,2.367751209,1024232,,-0.68
STAA,0.140140867,0.037863739,1.299954639,0.136801509,2.490549326,1496748,94.53,0.4
STBA,0.009660599,0.02314722,0.93018965,0.10997796,2.915164816,135980,7.17,3.98
STEM,0.129930778,0.062367344,1.507310409,0.151843543,1.753217887,9168394,,-0.65
STKL,0.127672506,0.043483067,0.93880178,0.110602703,1.566189026,824008,,-0.3
STLD,0.319278788,0.028289152,1.23600785,0.132162671,3.169507212,1145901,7.11,15.74
STLY,2.675733379,0.380545549,0.224773019,0.058805519,0.042847745,402,4.3,1.42
STRA,0.009789472,0.025901056,0.838202788,0.103305035,2.34758907,218830,56.17,1.55
STRL,0.488026688,0.030787593,1.121581292,0.123861922,2.642685392,321497,21.28,3.57
STRM,0.170818841,0.049447587,0.542104956,0.081825461,0.795295847,137860,,-0.18
STRS,0.143791415,0.036598643,1.107548387,0.122843945,2.195271116,8942,,-2.54
STRT,0.086116918,0.035105764,0.628458607,0.088089741,1.298639742,7474,,-0.68
STX,0.197222997,0.024502268,1.085555583,0.12124854,3.21392855,2308192,,-3.61
STXS,0.36664826,0.04895545,0.952668794,0.111608646,1.41166398,1455363,,-0.3
SUPN,-0.002928723,0.028925888,0.769083231,0.098290954,1.928755061,582557,31.79,0.77
SURG,0.281069663,0.068574013,0.665150395,0.090751442,0.703640342,142639,5.4,0.89
SVA,-0.024297765,0.006920984,0.023883191,0.044232538,0.250331171,,6.66,
SVVC,-0.64260384,0.034664686,0.446752642,0.074908399,0.934911063,6872,,-5.62
SWKS,0.111545398,0.026301562,1.434074812,0.146530875,3.95531166,3278192,13.8,6.6
SYBT,0.125920381,0.022264405,0.91327653,0.108751046,2.975648598,98034,10.51,4.07
SYNA,0.31299807,0.03385751,1.531055099,0.153566034,3.280395813,442584,47.29,1.91
SYPR,0.592546025,0.071537174,0.556621846,0.082878547,0.564441466,4174,,-0.09
TACT,0.016218814,0.03886204,0.60222775,0.086186898,1.124153486,13826,12.72,0.47
TAIT,0.305003072,0.034721013,0.476866974,0.077092957,0.996311877,3873,11.43,0.3
TAST,0.095263378,0.045220141,1.345970345,0.140139587,2.15920572,209253,,-0.31
TATT,0.150113818,0.032588055,0.39009686,0.070798466,0.86836929,4821,31.71,0.25
TAYD,0.193901275,0.025404298,0.229545831,0.059151749,0.655469755,4364,10.99,1.99
TBBK,0.433034365,0.036087257,1.427474689,0.146052088,2.869491821,426059,11.35,3.46
TBIO,-0.87526654,0.061150249,1.049439405,0.118628594,1.244943326,54815,,-1.45
TBNK,-0.150932889,0.024846023,0.787893067,0.09965546,2.300386696,42585,8.27,0.99
TBPH,-0.039145552,0.032706473,0.779944218,0.099078833,1.72989709,419039,,-1.07
TCBI,0.098226891,0.031366883,1.289963927,0.136076761,2.983298014,453754,7.74,7.46
TCBK,0.060622709,0.022516916,0.913865871,0.108793798,2.944177563,97976,8.37,4.23
TCCO,0.905530815,0.124351067,0.557373643,0.082933084,0.325152694,251,,-1.24
TCPC,0.107633021,0.027106269,0.842286389,0.103601268,2.254137881,345872,37.87,0.3
TCX,-0.098767393,0.031376748,0.908882563,0.108432298,2.101310741,80892,,-7.81
TECH,0.123490508,0.021664975,0.929324113,0.109915172,3.111712496,1818613,36.47,1.61
TEDU,-0.19423445,0.060672572,0.39565832,0.071201907,0.473062304,2750,,-0.47
TENX,-0.714027611,0.066942303,0.66912319,0.091039637,0.725096613,306141,,-3.36
TFSL,0.032732023,0.017499775,0.717047572,0.094516175,2.972391073,484868,47.15,0.27
TGEN,0.081692843,0.052764922,0.262118584,0.061514647,0.360365292,296,,-0.16
TGLS,0.526841035,0.040978328,1.149998195,0.125923345,2.035791828,499189,7.91,4.33
TGTX,0.601392203,0.060359402,1.93037288,0.182533405,2.319993246,13824261,,-0.2
THFF,0.008478761,0.019707848,0.804629415,0.10086955,2.961741421,46583,6.5,5.49
THRM,0.083752968,0.026102114,1.139985396,0.125196995,3.168210624,340557,78.98,0.56
THRX,-0.239163447,0.072148782,1.207513482,0.130095628,1.214097114,105228,,-1.53
THST,1.14949168,0.124912805,-0.101119594,0.035164567,-0.058724429,22595,2.45,0.11
TIGR,0.249338541,0.059999307,1.233104797,0.131952077,1.490885164,1761289,29.94,0.16
TILE,0.031933131,0.032988127,1.387467207,0.143149859,3.051093454,402736,119.75,0.08
TIPT,0.357955247,0.032574269,1.008169028,0.115634752,2.245169403,98574,29.63,0.59
TITN,0.26527319,0.035016393,1.202389982,0.129723958,2.4909464,178845,5,5.22
TLF,0.025683313,0.032529664,0.463096438,0.076094013,1.032719329,957,15.18,0.28
TLOG,4.967619137,0.268916589,0.469890269,0.076586852,0.126756226,3500,,-0.01
TNDM,-0.009193687,0.036981591,1.157247798,0.126449247,2.270028001,3408765,,-3.33
TNXP,-1.05532771,0.09428333,0.587448998,0.085114815,0.451986743,227077,,-9.24
TOPS,-0.927464291,0.105648307,1.099295055,0.12224523,0.754817871,18373,0.16,39.19
TORM,0.470823851,0.065732471,0.227705826,0.059018271,0.25129545,5250,,-0.49
TOUR,0.043695893,0.060982181,0.913200103,0.108745502,1.086309159,57947,,-0.18
